경우	Noun	1.3030048550876359	1.0
있다	Adjective	8.228835814809017	5.0
사용	Noun	4.7017830684468445	5.0
주소	Noun	4.696285052882031	5.0
네트워크	Noun	4.635669041099664	5.0
연결	Noun	4.190871542957087	5.0
서비스	Noun	3.658069510658113	5.0
통신	Noun	3.497434025249472	5.0
라우팅	Noun	3.4085760150394915	5.0
인스턴스	Noun	3.403100812182257	5.0
그룹	Noun	3.3201738411339523	5.0
있다	Adjective	12.409265644204732	3.0
사용	Noun	8.167152837789208	3.0
함수	Noun	6.012244892834264	3.0
타입	Noun	5.624530570559084	3.0
메모리	Noun	5.615508151955029	3.0
패키지	Noun	5.5446660987719385	3.0
메서드	Noun	5.369170879537875	3.0
변수	Noun	4.791931039803984	3.0
배열	Noun	4.709039702234807	3.0
없다	Adjective	4.272631646437178	3.0
타입	Noun	5.982627284381054	10.0
집합	Noun	3.2641511766210773	10.0
사용	Noun	3.0276359383642464	10.0
있다	Adjective	1.7741199037255768	10.0
인터페이스	Noun	1.569378632815241	10.0
부분	Noun	1.4511040392437837	10.0
모듈	Noun	1.2712019463638966	10.0
스크립트	Noun	1.2326904093497753	10.0
유니언	Noun	1.1600430468660523	10.0
교집합	Noun	1.055470662289412	10.0
투자	Noun	5.9872905317480205	30.0
있다	Adjective	4.84095217087244	30.0
같다	Adjective	2.7286185366541567	30.0
대표	Noun	1.961536203252829	30.0
없다	Adjective	1.8283216985499826	30.0
제출	Noun	1.8210032056299132	30.0
시장	Noun	1.7192402899759562	30.0
변경	Noun	1.7109984466932717	30.0
시드	Noun	1.7069739642066915	30.0
유치	Noun	1.5855781560891398	30.0
문서	Noun	3.364872458218803	1.0
속도	Noun	2.0276323039427395	1.0
경우	Noun	1.990041691854875	1.0
쓰기	Noun	1.9281835356599846	1.0
성하다	Adjective	1.7744286503284683	1.0
부하	Noun	1.1598571482452504	1.0
빠르다	Adjective	1.1389544165660237	1.0
신규	Noun	1.1055643398093915	1.0
사용	Noun	0.9523807315307603	1.0
집중	Noun	0.9343024771619047	1.0
졸업	Noun	3.7189162084856116	12.0
학점	Noun	1.565809551291303	12.0
제출	Noun	1.5600183554434253	12.0
논문	Noun	1.4862754988426317	12.0
경영	Noun	1.0820110285809124	12.0
현대	Noun	0.953227392422852	12.0
문학사	Noun	0.9480779707424365	12.0
한국	Noun	0.9480779707424365	12.0
대장	Noun	0.8351089643777451	12.0
작성	Noun	0.8189306744503428	12.0
있다	Adjective	4.60814633723762	10.0
점수	Noun	3.2881241626323297	10.0
제공	Noun	3.1780324643227242	10.0
서비스	Noun	2.5040632689559064	10.0
기분	Noun	2.1973791848328417	10.0
관리	Noun	2.096450454616688	10.0
문화	Noun	2.0953652078229523	10.0
통해	Noun	2.0698425499149855	10.0
조직	Noun	1.8646721105582706	10.0
직원	Noun	1.7976365318475271	10.0
단어	Noun	15.799525519527279	10.0
추출	Noun	4.2487027933104144	10.0
있다	Adjective	3.4571654360080495	10.0
분석	Noun	2.9014140005551052	10.0
문서	Noun	2.880536781130387	10.0
기반	Noun	2.7888458051264213	10.0
한국어	Noun	2.654256351979765	10.0
사용	Noun	2.6013156458118605	10.0
표현	Noun	2.525392613862564	10.0
등장	Noun	2.336757034648675	10.0
